,Data Set,Algorithm,Central Prototype,Data Dimension,Center Dimension,Fold,Module Number,BSR,Size
2468,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,1,19,0.75,627
2469,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,1,20,0.375,415
2470,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,1,21,1.0,793
2471,ebola_Liver_Lethal,WGCNA_LBG,module_expression,1,1,2,0,1.0,630
2472,ebola_Liver_Lethal,WGCNA_LBG,module_expression,1,1,2,1,0.8785714285714286,3312
2473,ebola_Spleen_Tolerant,WGCNA_LBG,module_expression,1,1,3,0,1.0,275
2474,ebola_Spleen_Tolerant,WGCNA_LBG,module_expression,1,1,3,1,0.9,3748
2475,ebola_Liver_Tolerant,WGCNA_LBG,module_expression,1,1,0,0,1.0,792
2476,ebola_Liver_Tolerant,WGCNA_LBG,module_expression,1,1,0,1,1.0,3168
2477,ebola_Spleen_Lethal,WGCNA_LBG,module_expression,1,1,4,0,1.0,2835
2478,ebola_Spleen_Lethal,WGCNA_LBG,module_expression,1,1,4,1,0.9285714285714286,1182
2479,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,0,0.75,2697
2480,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,1,0.75,1995
2481,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,2,0.75,2558
2482,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,3,0.75,704
2483,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,4,0.75,4320
2484,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,5,0.75,1788
2485,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,6,0.75,505
2486,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,7,0.75,2361
2487,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,8,0.75,958
2488,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,9,1.0,1356
2489,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,10,0.875,834
2490,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,11,0.75,1207
2491,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,12,0.75,997
2492,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,13,1.0,767
2493,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,14,0.75,1360
2494,salmonella_Liver,WGCNA_LBG,module_expression,1,1,3,15,1.0,1925
2495,ebola_Liver_Lethal,WGCNA_LBG,module_expression,1,1,0,0,1.0,556
2496,ebola_Liver_Lethal,WGCNA_LBG,module_expression,1,1,0,1,1.0,3401
2497,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,0,0.75,1689
2498,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,1,0.75,527
2499,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,2,0.75,2287
2500,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,3,0.75,1457
2501,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,4,0.75,601
2502,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,5,0.75,423
2503,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,6,0.75,3806
2504,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,7,0.75,2709
2505,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,8,0.75,1197
2506,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,9,0.75,712
2507,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,10,1.0,510
2508,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,11,0.75,566
2509,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,12,0.75,488
2510,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,13,0.75,1215
2511,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,14,0.75,489
2512,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,15,0.75,2049
2513,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,16,1.0,900
2514,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,17,0.75,570
2515,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,18,0.75,569
2516,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,19,0.75,919
2517,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,20,0.75,513
2518,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,21,0.75,1071
2519,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,22,0.875,381
2520,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,3,23,0.75,684
2521,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,0,0.5,3793
2522,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,1,0.5,2331
2523,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,2,0.3333333333333333,2941
2524,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,3,0.5833333333333333,2187
2525,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,4,0.3333333333333333,820
2526,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,5,0.5833333333333333,4643
2527,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,6,0.75,2203
2528,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,7,0.5833333333333333,1036
2529,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,8,0.5833333333333333,1311
2530,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,9,0.16666666666666666,789
2531,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,10,0.3333333333333333,775
2532,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,11,0.3333333333333333,523
2533,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,12,0.5,1840
2534,salmonella_Liver,WGCNA_LBG,module_expression,1,1,4,13,0.5,1140
2535,ebola_Liver,WGCNA_LBG,module_expression,1,1,1,0,1.0,660
2536,ebola_Liver,WGCNA_LBG,module_expression,1,1,1,1,1.0,3344
2537,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,0,1.0,5440
2538,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,1,0.9736842105263157,919
2539,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,2,0.695906432748538,80
2540,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,3,0.9444444444444444,5689
2541,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,4,0.9181286549707601,310
2542,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,5,1.0,798
2543,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,6,1.0,803
2544,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,7,1.0,1839
2545,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,8,0.8918128654970761,278
2546,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,9,0.9736842105263157,1011
2547,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,10,1.0,3175
2548,gse73072_hrv_48_64_control,WGCNA_LBG,module_expression,1,1,2,11,1.0,1935
2549,ebola_Spleen_Lethal,WGCNA_LBG,module_expression,1,1,0,0,1.0,2749
2550,ebola_Spleen_Lethal,WGCNA_LBG,module_expression,1,1,0,1,0.9285714285714286,1271
2551,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,0,0.75,3267
2552,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,1,0.75,328
2553,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,2,0.5833333333333333,864
2554,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,3,0.5833333333333333,950
2555,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,4,0.75,2124
2556,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,5,0.5833333333333333,635
2557,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,6,0.41666666666666663,1146
2558,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,7,0.5833333333333333,1048
2559,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,8,0.75,2692
2560,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,9,0.5833333333333333,476
2561,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,10,0.5833333333333333,754
2562,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,11,0.5833333333333333,441
2563,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,12,0.75,1191
2564,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,13,0.3333333333333333,639
2565,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,14,0.5833333333333333,526
2566,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,15,0.41666666666666663,453
2567,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,16,0.5833333333333333,671
2568,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,17,0.6666666666666666,1125
2569,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,18,0.75,942
2570,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,19,0.5833333333333333,207
2571,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,20,0.5833333333333333,533
2572,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,21,0.5833333333333333,437
2573,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,22,0.75,774
2574,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,23,0.75,388
2575,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,24,0.75,1190
2576,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,25,0.3333333333333333,840
2577,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,26,0.75,509
2578,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,27,0.41666666666666663,569
2579,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,4,28,0.5833333333333333,613
2580,ebola_Spleen_Tolerant,WGCNA_LBG,module_expression,1,1,2,0,0.8831168831168831,274
2581,ebola_Spleen_Tolerant,WGCNA_LBG,module_expression,1,1,2,1,0.9090909090909092,3748
2582,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,0,0.625,1266
2583,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,1,0.75,677
2584,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,2,0.625,2267
2585,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,3,0.75,1399
2586,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,4,0.625,1043
2587,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,5,0.625,3164
2588,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,6,0.625,5937
2589,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,7,0.5,2493
2590,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,8,0.75,853
2591,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,9,0.625,1135
2592,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,10,0.75,608
2593,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,11,0.75,847
2594,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,12,0.625,1217
2595,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,13,0.625,499
2596,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,14,0.25,1234
2597,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,15,0.75,648
2598,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,16,0.625,619
2599,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,0,17,0.5,426
2600,ebola_Liver_Tolerant,WGCNA_LBG,module_expression,1,1,3,0,1.0,795
2601,ebola_Liver_Tolerant,WGCNA_LBG,module_expression,1,1,3,1,0.95,3173
2602,ebola_Liver,WGCNA_LBG,module_expression,1,1,0,0,1.0,611
2603,ebola_Liver,WGCNA_LBG,module_expression,1,1,0,1,1.0,3382
2604,ebola_Spleen_Tolerant,WGCNA_LBG,module_expression,1,1,4,0,0.9285714285714286,326
2605,ebola_Spleen_Tolerant,WGCNA_LBG,module_expression,1,1,4,1,1.0,3694
2606,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,0,0.9166666666666666,875
2607,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,1,0.6944444444444444,24
2608,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,2,0.7222222222222222,136
2609,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,3,0.5,4
2610,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,4,0.8611111111111112,404
2611,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,5,1.0,768
2612,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,6,0.8333333333333333,358
2613,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,7,0.8055555555555556,466
2614,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,8,0.8333333333333333,342
2615,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,9,0.8333333333333333,294
2616,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,10,0.75,1044
2617,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,11,0.8611111111111112,94
2618,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,12,0.7777777777777778,96
2619,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,13,0.7777777777777778,492
2620,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,14,0.7777777777777778,663
2621,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,15,0.8333333333333333,2278
2622,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,16,0.8055555555555556,1477
2623,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,17,0.8888888888888888,575
2624,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,18,0.9722222222222222,1154
2625,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,19,0.9722222222222222,487
2626,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,20,0.7777777777777778,142
2627,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,21,0.8333333333333333,580
2628,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,22,0.8611111111111112,686
2629,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,23,0.8888888888888888,1442
2630,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,24,0.9166666666666666,184
2631,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,25,0.9166666666666666,945
2632,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,26,0.7777777777777777,1367
2633,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,27,0.8888888888888888,990
2634,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,28,0.8333333333333333,124
2635,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,29,0.9444444444444444,987
2636,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,30,0.9166666666666666,312
2637,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,31,0.7777777777777777,255
2638,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,32,0.8055555555555556,308
2639,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,33,0.9166666666666666,387
2640,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,34,0.8888888888888888,1381
2641,gse73072_hrv_48_64_shedder48_64,WGCNA_LBG,module_expression,1,1,4,35,0.8055555555555556,156
2642,ebola_Spleen_Lethal,WGCNA_LBG,module_expression,1,1,2,0,0.9090909090909092,3003
2643,ebola_Spleen_Lethal,WGCNA_LBG,module_expression,1,1,2,1,0.8831168831168831,1020
2644,ebola_Liver,WGCNA_LBG,module_expression,1,1,2,0,1.0,594
2645,ebola_Liver,WGCNA_LBG,module_expression,1,1,2,1,0.8785714285714286,3401
2646,ebola_Liver_Lethal,WGCNA_LBG,module_expression,1,1,1,0,0.9545454545454546,658
2647,ebola_Liver_Lethal,WGCNA_LBG,module_expression,1,1,1,1,1.0,3306
2648,ebola_Spleen_Lethal,WGCNA_LBG,module_expression,1,1,3,0,0.95,3328
2649,ebola_Spleen_Lethal,WGCNA_LBG,module_expression,1,1,3,1,0.95,687
2650,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,0,1.0,2192
2651,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,1,0.875,721
2652,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,2,0.875,385
2653,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,3,0.875,510
2654,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,4,0.875,1010
2655,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,5,0.875,518
2656,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,6,0.875,527
2657,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,7,0.875,709
2658,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,8,0.75,819
2659,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,9,0.875,2201
2660,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,10,0.875,593
2661,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,11,0.875,1694
2662,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,12,1.0,653
2663,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,13,0.875,652
2664,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,14,0.875,650
2665,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,15,0.75,576
2666,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,16,0.625,783
2667,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,17,0.875,361
2668,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,18,1.0,353
2669,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,19,0.625,1239
2670,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,20,1.0,453
2671,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,21,0.875,659
2672,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,22,1.0,1971
2673,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,23,0.875,476
2674,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,24,0.625,383
2675,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,25,1.0,937
2676,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,26,1.0,812
2677,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,27,0.875,439
2678,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,28,1.0,416
2679,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,29,0.75,1392
2680,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,30,0.875,383
2681,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,31,1.0,454
2682,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,1,32,0.875,411
2683,ebola_Liver_Lethal,WGCNA_LBG,module_expression,1,1,3,0,1.0,564
2684,ebola_Liver_Lethal,WGCNA_LBG,module_expression,1,1,3,1,0.95,3398
2685,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,0,0.75,626
2686,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,1,0.875,1043
2687,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,2,0.875,377
2688,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,3,0.875,2009
2689,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,4,0.625,1691
2690,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,5,0.625,547
2691,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,6,0.75,459
2692,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,7,0.875,2223
2693,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,8,0.75,2728
2694,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,9,0.75,583
2695,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,10,0.375,787
2696,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,11,1.0,833
2697,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,12,1.0,349
2698,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,13,0.75,1322
2699,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,14,0.625,403
2700,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,15,0.625,477
2701,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,16,0.625,1252
2702,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,17,0.75,461
2703,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,18,0.75,925
2704,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,19,0.375,603
2705,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,20,0.625,1445
2706,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,21,1.0,1188
2707,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,22,0.75,1898
2708,salmonella_Liver,WGCNA_LBG,module_expression,1,1,0,23,0.625,2103
2709,ebola_Liver,WGCNA_LBG,module_expression,1,1,3,0,1.0,589
2710,ebola_Liver,WGCNA_LBG,module_expression,1,1,3,1,0.95,3407
2711,ebola_Liver,WGCNA_LBG,module_expression,1,1,4,0,1.0,586
2712,ebola_Liver,WGCNA_LBG,module_expression,1,1,4,1,1.0,3417
2713,ebola_Spleen,WGCNA_LBG,module_expression,1,1,4,0,0.9285714285714286,305
2714,ebola_Spleen,WGCNA_LBG,module_expression,1,1,4,1,0.9285714285714286,735
2715,ebola_Spleen,WGCNA_LBG,module_expression,1,1,4,2,1.0,2998
2716,ebola_Spleen,WGCNA_LBG,flag_mean,1,2,3,0,0.95,1632
2717,ebola_Spleen,WGCNA_LBG,flag_mean,1,2,3,1,0.85,1057
2718,ebola_Spleen,WGCNA_LBG,flag_mean,1,2,3,2,0.95,1353
2719,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,0,0.625,2910
2720,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,1,0.75,831
2721,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,2,1.0,3299
2722,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,3,1.0,895
2723,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,4,1.0,2838
2724,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,5,1.0,1037
2725,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,6,0.75,1690
2726,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,7,0.75,1255
2727,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,8,1.0,2123
2728,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,9,1.0,737
2729,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,10,0.875,770
2730,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,11,0.625,596
2731,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,12,1.0,1428
2732,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,13,1.0,2967
2733,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,14,1.0,1800
2734,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,1,15,1.0,1156
2735,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,0,0.8888888888888888,4002
2736,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,1,0.5277777777777778,130
2737,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,2,0.9722222222222222,1815
2738,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,3,1.0,2774
2739,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,4,0.9722222222222222,2032
2740,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,5,0.8888888888888888,1429
2741,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,6,0.9166666666666666,1595
2742,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,7,0.9166666666666666,1612
2743,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,8,0.9722222222222222,1528
2744,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,9,0.9722222222222222,961
2745,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,10,1.0,2429
2746,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,11,0.9166666666666667,468
2747,gse73072_hrv_48_64,WGCNA_LBG,flag_mean,1,2,3,12,0.9722222222222222,1502
2748,ebola_Spleen_Tolerant,WGCNA_LBG,flag_mean,1,2,1,0,0.9545454545454546,2214
2749,ebola_Spleen_Tolerant,WGCNA_LBG,flag_mean,1,2,1,1,1.0,1804
2750,ebola_Spleen,WGCNA_LBG,flag_mean,1,2,1,0,0.9545454545454546,1562
2751,ebola_Spleen,WGCNA_LBG,flag_mean,1,2,1,1,0.9545454545454546,1355
2752,ebola_Spleen,WGCNA_LBG,flag_mean,1,2,1,2,1.0,1122
2753,ebola_Liver_Tolerant,WGCNA_LBG,flag_mean,1,2,2,0,0.8785714285714286,3077
2754,ebola_Liver_Tolerant,WGCNA_LBG,flag_mean,1,2,2,1,0.9285714285714286,893
2755,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,2,0,0,1.0,778
2756,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,2,0,1,0.8918128654970761,456
2757,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,2,0,2,0.9736842105263157,1234
2758,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,2,0,3,0.9181286549707601,1390
2759,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,2,0,4,0.9444444444444444,1462
2760,gse73072_hrv_48_64_control,WGCNA_LBG,flag_mean,1,2,0,5,0.9444444444444444,865
